domain	module	docPath	entryPath	moduleEnv	exportName	exportType	params	returns	exportEnv	sideEffects	notes
tests-debug	tests-module-dependency-test	docs/当前文档/模块文档/tests-debug/tests-module-dependency-test.md	AD21_JS_Project/tests/module-dependency-test.js	Node	（无）	—	—	—	Node	require` 多个模块；读取源码文件；写 `reports/*.json	脚本式测试 runner（线索：`fs.writeFileSync('reports/module-dependency-test-report.json'`）
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	MainForm	DFM窗体对象	-	-	AD	创建UI控件树	窗体类：`TMainForm`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	memLog	TMemo控件	-	-	AD	作为统一UI日志输出通道	关键词：`object memLog: TMemo`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnOutputLog	OnClick事件	(Sender)	void	AD	触发日志输出	绑定函数名：`btnOutputLogClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnGenerateLog	OnClick事件	(Sender)	void	AD	生成测试日志	绑定函数名：`btnGenerateLogClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnClearDisplay	OnClick事件	(Sender)	void	AD	清空memLog	绑定函数名：`btnClearDisplayClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnSaveLog	OnClick事件	(Sender)	void	AD	触发日志保存	绑定函数名：`btnSaveLogClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnEnvironmentProbe	OnClick事件	(Sender)	void	AD	触发环境探测	绑定函数名：`btnEnvironmentProbeClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnDebugStatus	OnClick事件	(Sender)	void	AD	调试状态检查	绑定函数名：`btnDebugStatusClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnLogStats	OnClick事件	(Sender)	void	AD	显示日志统计	绑定函数名：`btnLogStatsClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnCreateObject	OnClick事件	(Sender)	void	AD	打开对象创建窗体	绑定函数名：`btnCreateObjectClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnRefreshStatus	OnClick事件	(Sender)	void	AD	刷新模块状态	绑定函数名：`btnRefreshStatusClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnObjectStats	OnClick事件	(Sender)	void	AD	显示对象统计	绑定函数名：`btnObjectStatsClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnClearCache	OnClick事件	(Sender)	void	AD	清空模块缓存	绑定函数名：`btnClearCacheClick`
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	chkGen* / chkUI*	OnClick事件	(Sender)	void	AD	切换GlobalLogController生成/显示开关	绑定函数名：`chkGenDebugClick`等
ui	MainFormDFM	docs/当前文档/模块文档/ui/MainFormDFM.md	AD21_JS_Project/ui/main.dfm	AD	btnDevMode/btnProdMode/btnDebugMode/btnSilentMode	OnClick事件	(Sender)	void	AD	快捷切换日志模式	绑定函数名：`btnDevModeClick`等
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	ObjectCreatorForm	DFM窗体对象	-	-	AD	创建控件树	窗体类：`TObjectCreatorForm`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	cmbObjectType	TComboBox控件	-	-	AD	提供对象类型选择	Items：`Track/Pad/Via/Arc`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	edtX/edtY	TEdit控件	-	-	AD	输入坐标	用于位置与原点设置
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	chkGridSnap	TCheckBox控件	-	-	AD	网格对齐开关	事件绑定未确认（DFM未见OnClick）
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	edtGridSize	TEdit控件	-	-	AD	网格大小输入	事件绑定未确认（DFM未见OnChange）
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnSetOrigin	OnClick事件	(Sender)	void	AD	设为原点	绑定函数名：`btnSetOriginClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnValidate	OnClick事件	(Sender)	void	AD	验证参数	绑定函数名：`btnValidateClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnCreate	OnClick事件	(Sender)	void	AD	创建对象	绑定函数名：`btnCreateClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnCreateAtOrigin	OnClick事件	(Sender)	void	AD	在原点创建	绑定函数名：`btnCreateAtOriginClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnReset	OnClick事件	(Sender)	void	AD	重置表单	绑定函数名：`btnResetClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	btnCancel	OnClick事件	(Sender)	void	AD	取消/关闭	绑定函数名：`btnCancelClick`
ui	ObjectCreatorFormDFM	docs/当前文档/模块文档/ui/ObjectCreatorFormDFM.md	AD21_JS_Project/ui/object-creator.dfm	AD	lblStatus/lblPositionInfo	TLabel控件	-	-	AD	状态显示	由`ObjectCreatorUI`写入
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI	object	-	-	AD	注册全局变量`ObjectCreatorUI`	纯大IIFE导出
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.create	function	(options)	{controller, config}	AD	初始化内部_controller	读取/写入UI控件（全局变量）
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.initialize	function	()	void	AD	调用`ObjectModule.initialize`、写UI日志	依赖`ObjectModule`存在
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.showWindow	function	()	void	AD	调用`ObjectCreatorForm.Show()`	依赖DFM窗体
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.hideWindow	function	()	void	AD	调用`ObjectCreatorForm.Hide()`	依赖DFM窗体
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.handleObjectTypeChange	function	(newType)	void	AD	切换参数组显示	依赖`grpTrack/grpPad/grpVia/grpArc`等控件
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.handleSetOrigin	function	(x,y)	void	AD	更新坐标/状态；可调用`PositionManager_GLOBAL.setOrigin`	PositionManager_GLOBAL来源需确认
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.handleCreateObject	function	(x,y,atOrigin)	{success, object?|error?}	AD	调用`ObjectModule.createMock`创建对象；写UI日志	创建对象仅为Mock（见代码）
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.handleReset	function	()	void	AD	重置控件值/状态	大量写UI控件
ui	ObjectCreatorUI	docs/当前文档/模块文档/ui/ObjectCreatorUI.md	AD21_JS_Project/ui/core/ObjectCreatorUI.js	AD	ObjectCreatorUI.controller	function	()	_controller	AD	无	对外暴露内部控制器引用
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow	object	-	-	AD	注册全局变量`ObjectCreatorWindow`	纯大IIFE导出
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.create	function	(options)	{config, initialized}	AD	缓存配置	不启动UI，仅记录配置
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.initialize	function	()	void	AD	调用`UIModule.initializeUI`、写UI日志	失败时`throw`
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.show	function	()	void	AD	必要时先initialize；调用`UIModule.showObjectCreatorWindow`	打开对象创建窗体
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.hide	function	()	void	AD	调用`UIModule.hideObjectCreatorWindow`	隐藏对象创建窗体（若存在）
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.isInitialized	function	()	boolean	AD	无	返回内部状态
ui	ObjectCreatorWindow	docs/当前文档/模块文档/ui/ObjectCreatorWindow.md	AD21_JS_Project/ui/object-creator.js	AD	ObjectCreatorWindow.getStatus	function	()	object	AD	读取`UIModule.getStatus`	包含`uiModuleAvailable/uiModuleStatus`
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager	object	-	-	AD	注册全局变量`UIEventManager`	纯大IIFE导出
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.create	function	(options)	{config, eventsBound}	AD	缓存配置	不做真实事件绑定
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.bindEvents	function	()	void	AD	仅设置`_eventsBound=true`并输出日志	代码注明“DFM事件通过全局函数处理”
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.unbindEvents	function	()	void	AD	设置`_eventsBound=false`	不解绑DFM层面的事件
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.isEventsBound	function	()	boolean	AD	无	仅返回状态
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleObjectTypeChange	function	(Sender)	void	AD	读取`cmbObjectType.Text`并调用`ObjectCreatorUI.handleObjectTypeChange`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleSetOriginClick	function	(Sender)	void	AD	读取`edtX/edtY.Text`并调用`ObjectCreatorUI.handleSetOrigin`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleValidateClick	function	(Sender)	void	AD	调用`ObjectCreatorUI.controller().validateParameters/updateStatus`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleCreateClick	function	(Sender)	void	AD	调用`ObjectCreatorUI.handleCreateObject(..., false)`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleCreateAtOriginClick	function	(Sender)	void	AD	调用`ObjectCreatorUI.handleCreateObject(..., true)`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleResetClick	function	(Sender)	void	AD	调用`ObjectCreatorUI.handleReset`	供全局DFM函数调用
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleCancelClick	function	(Sender)	void	AD	调用`ObjectCreatorForm.Close()`	依赖`ObjectCreatorForm`
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleGridSnapClick	function	(Sender)	void	AD	读`chkGridSnap/edtGridSize`并调用`PositionManager_GLOBAL.configureCoordinateSystem`	DFM是否绑定此事件未确认
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleGridSizeChange	function	(Sender)	void	AD	读`edtGridSize`并调用`PositionManager_GLOBAL.configureCoordinateSystem`	DFM是否绑定此事件未确认
ui	UIEventManager	docs/当前文档/模块文档/ui/UIEventManager.md	AD21_JS_Project/ui/core/UIEventManager.js	AD	UIEventManager.handleEnvironmentProbeClick	function	(Sender)	void	AD	触发`测试_运行环境探测`或直接调用模块	供全局DFM函数调用
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule	object	-	-	AD	注册全局变量`UIModule`	纯大IIFE导出
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.createObjectCreatorUI	function	(options)	{controller, config}	AD	读取/依赖`ObjectCreatorUI`	直接转调`ObjectCreatorUI.create`
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.initializeUI	function	()	boolean(未显式返回)	AD	调用`ObjectCreatorUI.initialize`、标记初始化、调用`UIEventManager.bindEvents`	会调用`uiInfo/uiError`
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.showObjectCreatorWindow	function	()	void	AD	必要时先初始化；调用`ObjectCreatorUI.showWindow`	会打开`ObjectCreatorForm`（DFM窗体）
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.hideObjectCreatorWindow	function	()	void	AD	调用`ObjectCreatorUI.hideWindow`	会隐藏`ObjectCreatorForm`（若存在）
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.isInitialized	function	()	boolean	AD	无	仅返回内部状态
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.getStatus	function	()	object	AD	可能调用`UIEventManager.isEventsBound`	返回依赖可用性与事件状态
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.ObjectCreatorUI	object	-	-	AD	无	直接暴露全局变量引用（构建后需先加载`ObjectCreatorUI`）
ui	UIModule	docs/当前文档/模块文档/ui/UIModule.md	AD21_JS_Project/ui/index.js	AD	UIModule.UIEventManager	object	-	-	AD	无	直接暴露全局变量引用（构建后需先加载`UIEventManager`）
